order_id,cost,kiosk_number,date_ordered
931,11.29,2,04/04/2022
932,4.55,1,04/04/2022
933,22.47,3,04/04/2022
934,18.22,1,04/04/2022
935,3.09,1,04/04/2022
936,2.69,2,04/04/2022
937,25.58,3,04/04/2022
938,14.88,2,04/04/2022
939,6.68,4,04/04/2022
940,2.39,3,04/04/2022
941,7.08,2,04/04/2022
942,18.76,3,04/04/2022
943,16.23,3,04/04/2022
944,2.39,4,04/04/2022
945,4.55,2,04/04/2022
946,14.52,2,04/04/2022
947,24.11,2,04/04/2022
948,8.74,1,04/04/2022
949,19.48,2,04/04/2022
950,18.39,2,04/04/2022
951,15.74,3,04/04/2022
952,12.34,3,04/04/2022
953,7.67,4,04/04/2022
954,7.08,1,04/04/2022
955,13.76,2,04/04/2022
956,5.84,3,04/04/2022
957,3.78,2,04/04/2022
958,15.52,2,04/04/2022
959,12.83,2,04/04/2022
960,18.22,4,04/04/2022
961,2.09,4,04/04/2022
962,29.88,3,04/04/2022
963,9.25,2,04/04/2022
964,12.77,4,04/04/2022
965,13.63,1,04/04/2022
966,11.98,3,04/04/2022
967,26.36,1,04/04/2022
968,4.68,3,04/04/2022
969,14.43,1,04/04/2022
970,4.19,3,04/04/2022
971,16.99,1,04/04/2022
972,5.35,1,04/04/2022
973,6.48,3,04/04/2022
974,9.04,4,04/04/2022
975,20.17,2,04/04/2022
976,5.08,2,04/04/2022
977,25.45,1,04/04/2022
978,17.42,2,04/04/2022
979,14.0,3,04/04/2022
980,13.12,1,04/04/2022
981,19.23,1,04/04/2022
982,23.42,3,04/04/2022
983,15.06,2,04/04/2022
984,7.79,3,04/04/2022
985,16.92,4,04/04/2022
986,17.08,3,04/04/2022
987,10.74,4,04/04/2022
988,6.68,3,04/04/2022
989,11.07,4,04/04/2022
990,9.45,4,04/04/2022
991,10.77,4,04/04/2022
992,16.06,3,04/04/2022
993,9.45,4,04/04/2022
994,18.17,2,04/04/2022
995,10.17,4,04/04/2022
996,1.99,3,04/04/2022
997,4.09,4,04/04/2022
998,13.64,1,04/04/2022
999,11.37,2,04/04/2022
1000,9.97,1,04/04/2022
1001,16.83,4,04/04/2022
1002,22.91,2,04/04/2022
1003,12.24,4,04/04/2022
1004,14.17,3,04/04/2022
1005,9.25,3,04/04/2022
1006,11.18,2,04/04/2022
1007,16.03,3,04/04/2022
1008,13.33,3,04/04/2022
1009,5.88,4,04/04/2022
1010,21.79,4,04/04/2022
1011,18.12,1,04/04/2022
1012,6.48,4,04/04/2022
1013,12.73,4,04/04/2022
1014,9.37,3,04/04/2022
1015,8.34,2,04/04/2022
1016,9.04,2,04/04/2022
1017,33.31,1,04/04/2022
1018,18.35,3,04/04/2022
1019,17.86,4,04/04/2022
1020,14.48,3,04/04/2022
1021,6.29,2,04/04/2022
1022,15.53,1,04/04/2022
1023,4.38,1,04/04/2022
1024,9.53,2,04/04/2022
1025,23.6,1,04/04/2022
1026,12.13,2,04/04/2022
1027,9.25,2,04/04/2022
1028,21.73,2,04/04/2022
1029,8.37,2,04/04/2022
1030,18.04,2,04/04/2022
1031,16.82,4,04/04/2022
1032,16.16,1,04/04/2022
1033,19.83,3,04/04/2022
1034,15.96,2,04/04/2022
1035,9.67,2,04/04/2022
1036,23.41,2,04/04/2022
1037,11.83,1,04/04/2022
1038,21.95,3,04/04/2022
1039,21.61,3,04/04/2022
1040,4.49,1,04/04/2022
1041,16.06,1,04/04/2022
1042,9.83,4,04/04/2022
1043,19.77,4,04/04/2022
1044,14.42,2,04/04/2022
1045,12.57,4,04/04/2022
1046,15.56,1,04/04/2022
1047,9.45,2,04/04/2022
1048,21.38,1,04/04/2022
1049,16.85,3,04/04/2022
1050,5.48,1,04/05/2022
1051,6.88,1,04/05/2022
1052,2.39,4,04/05/2022
1053,10.83,3,04/05/2022
1054,9.73,4,04/05/2022
1055,4.58,1,04/05/2022
1056,27.84,4,04/05/2022
1057,22.09,1,04/05/2022
1058,9.14,4,04/05/2022
1059,2.89,1,04/05/2022
1060,4.55,2,04/05/2022
1061,23.37,3,04/05/2022
1062,5.78,1,04/05/2022
1063,13.66,1,04/05/2022
1064,6.48,4,04/05/2022
1065,2.39,3,04/05/2022
1066,6.18,2,04/05/2022
1067,11.06,1,04/05/2022
1068,20.23,3,04/05/2022
1069,1.29,1,04/05/2022
1070,16.26,2,04/05/2022
1071,10.57,1,04/05/2022
1072,17.02,2,04/05/2022
1073,9.17,3,04/05/2022
1074,33.36,3,04/05/2022
1075,10.48,4,04/05/2022
1076,13.53,3,04/05/2022
1077,28.67,4,04/05/2022
1078,7.88,4,04/05/2022
1079,16.89,4,04/05/2022
1080,7.88,3,04/05/2022
1081,16.89,4,04/05/2022
1082,15.14,3,04/05/2022
1083,11.16,3,04/05/2022
1084,22.65,1,04/05/2022
1085,16.27,4,04/05/2022
1086,9.47,3,04/05/2022
1087,10.73,4,04/05/2022
1088,8.37,3,04/05/2022
1089,15.89,1,04/05/2022
1090,10.07,4,04/05/2022
1091,20.52,2,04/05/2022
1092,13.07,1,04/05/2022
1093,13.16,3,04/05/2022
1094,16.02,1,04/05/2022
1095,7.78,4,04/05/2022
1096,10.47,2,04/05/2022
1097,20.29,2,04/05/2022
1098,7.79,2,04/05/2022
1099,10.87,2,04/05/2022
1100,10.34,4,04/05/2022
1101,6.18,1,04/05/2022
1102,9.47,1,04/05/2022
1103,18.25,3,04/05/2022
1104,5.28,2,04/05/2022
1105,4.09,1,04/05/2022
1106,11.17,3,04/05/2022
1107,7.57,1,04/05/2022
1108,21.16,3,04/05/2022
1109,30.93,3,04/05/2022
1110,5.98,1,04/05/2022
1111,6.88,2,04/05/2022
1112,26.51,1,04/05/2022
1113,8.38,1,04/05/2022
1114,1.29,4,04/05/2022
1115,9.08,1,04/05/2022
1116,12.15,2,04/05/2022
1117,10.34,3,04/05/2022
1118,6.74,2,04/05/2022
1119,11.76,3,04/05/2022
1120,24.14,3,04/05/2022
1121,12.53,1,04/05/2022
1122,22.52,3,04/05/2022
1123,16.02,1,04/05/2022
1124,14.03,3,04/05/2022
1125,11.27,1,04/05/2022
1126,8.64,4,04/05/2022
1127,14.93,3,04/05/2022
1128,11.67,1,04/05/2022
1129,21.12,1,04/05/2022
1130,8.04,4,04/05/2022
1131,7.97,3,04/05/2022
1132,8.38,1,04/05/2022
1133,15.73,1,04/05/2022
1134,21.22,1,04/05/2022
1135,16.33,2,04/05/2022
1136,13.71,4,04/05/2022
1137,9.27,2,04/05/2022
1138,4.88,3,04/05/2022
1139,13.86,1,04/05/2022
1140,16.19,3,04/05/2022
1141,8.74,1,04/05/2022
1142,2.49,4,04/05/2022
1143,8.27,1,04/05/2022
1144,12.43,2,04/05/2022
1145,11.18,1,04/05/2022
1146,9.78,3,04/05/2022
1147,10.08,4,04/05/2022
1148,10.24,3,04/05/2022
1149,15.78,4,04/05/2022
1150,29.0,3,04/05/2022
1151,15.86,2,04/05/2022
1152,4.78,3,04/05/2022
1153,19.61,1,04/05/2022
1154,9.37,3,04/05/2022
1155,15.92,3,04/05/2022
1156,14.39,1,04/05/2022
1157,15.53,1,04/05/2022
1158,17.96,2,04/05/2022
1159,4.19,3,04/05/2022
1160,12.87,1,04/05/2022
1161,14.02,2,04/05/2022
1162,12.17,2,04/05/2022
1163,25.51,1,04/05/2022
1164,12.29,3,04/05/2022
1165,14.35,4,04/05/2022
1166,20.51,2,04/05/2022
1167,13.99,2,04/05/2022
1168,7.98,4,04/05/2022
1169,13.77,2,04/05/2022
1170,6.54,2,04/05/2022
1171,14.69,2,04/05/2022
1172,6.48,1,04/05/2022
1173,8.34,4,04/05/2022
1174,10.67,2,04/05/2022
1175,11.43,3,04/05/2022
1176,8.24,1,04/05/2022
1177,21.34,4,04/05/2022
1178,16.63,1,04/05/2022
1179,8.58,3,04/05/2022
1180,26.38,1,04/05/2022
1181,11.46,2,04/05/2022
1182,17.93,4,04/05/2022
1183,10.39,1,04/05/2022
1184,11.98,2,04/05/2022
1185,11.43,1,04/05/2022
1186,10.27,2,04/05/2022
1187,8.73,4,04/05/2022
1188,3.68,1,04/05/2022
1189,9.1,2,04/05/2022
1190,16.33,1,04/05/2022
1191,8.04,1,04/05/2022
1192,6.47,1,04/05/2022
1193,4.19,4,04/05/2022
1194,13.55,1,04/05/2022
1195,11.07,4,04/05/2022
1196,13.26,4,04/05/2022
1197,7.58,3,04/05/2022
1198,18.32,1,04/05/2022
1199,10.08,1,04/05/2022
1200,6.28,4,04/05/2022
1201,18.82,4,04/05/2022
1202,16.98,4,04/05/2022
1203,18.17,4,04/05/2022
1204,8.68,3,04/05/2022
1205,17.81,3,04/05/2022
1206,20.94,3,04/05/2022
1207,26.01,2,04/05/2022
1208,13.66,1,04/05/2022
1209,11.64,3,04/05/2022
1210,14.6,4,04/05/2022
1211,18.28,2,04/05/2022
1212,15.83,3,04/05/2022
1213,24.38,1,04/05/2022
1214,21.98,2,04/05/2022
1215,17.24,4,04/05/2022
1216,1.49,1,04/05/2022
1217,5.48,1,04/05/2022
1218,11.56,4,04/05/2022
1219,8.08,4,04/05/2022
1220,7.79,4,04/05/2022
1221,8.97,1,04/05/2022
1222,2.39,3,04/05/2022
1223,5.59,1,04/05/2022
1224,21.51,1,04/05/2022
1225,9.74,3,04/05/2022
1226,2.39,2,04/05/2022
1227,7.78,3,04/05/2022
1228,8.74,2,04/05/2022
1229,9.88,1,04/05/2022
1230,3.88,2,04/05/2022
1231,31.49,1,04/05/2022
1232,16.36,3,04/05/2022
1233,23.47,3,04/05/2022
1234,18.76,4,04/05/2022
1235,17.16,1,04/05/2022
1236,11.57,3,04/05/2022
1237,9.77,3,04/05/2022
1238,18.7,4,04/05/2022
1239,23.67,3,04/05/2022
1240,14.8,1,04/05/2022
1241,6.64,1,04/05/2022
1242,10.03,3,04/05/2022
1243,14.61,2,04/05/2022
1244,30.32,4,04/05/2022
1245,13.33,2,04/05/2022
1246,20.19,3,04/05/2022
1247,7.68,3,04/05/2022
1248,24.12,1,04/05/2022
1249,16.21,1,04/05/2022
1250,9.57,4,04/05/2022
1251,4.19,3,04/05/2022
1252,9.54,2,04/05/2022
1253,11.37,4,04/05/2022
1254,11.24,4,04/05/2022
1255,13.82,1,04/05/2022
1256,9.83,2,04/05/2022
1257,5.59,4,04/05/2022
1258,11.87,2,04/05/2022
1259,1.99,1,04/05/2022
1260,14.89,3,04/05/2022
1261,6.18,1,04/05/2022
1262,13.03,1,04/05/2022
1263,5.68,2,04/05/2022
1264,10.67,1,04/05/2022
1265,26.31,4,04/05/2022
1266,11.47,4,04/05/2022
1267,15.27,2,04/05/2022
1268,9.27,4,04/05/2022
1269,15.91,3,04/05/2022
1270,22.34,4,04/05/2022
1271,23.57,1,04/05/2022
1272,21.45,4,04/05/2022
1273,12.93,4,04/05/2022
1274,29.16,1,04/05/2022
1275,8.67,2,04/05/2022
1276,13.57,2,04/05/2022
1277,10.73,2,04/05/2022
1278,11.43,2,04/05/2022
1279,9.08,1,04/05/2022
1280,18.22,2,04/05/2022
1281,6.48,3,04/05/2022
1282,7.58,3,04/05/2022
1283,18.4,1,04/05/2022
1284,16.99,4,04/05/2022
1285,11.47,1,04/05/2022
1286,3.88,4,04/05/2022
1287,7.68,4,04/05/2022
1288,11.83,1,04/05/2022
1289,13.67,2,04/05/2022
1290,19.73,4,04/05/2022
1291,16.22,2,04/05/2022
1292,5.98,3,04/05/2022
1293,9.16,2,04/05/2022
1294,4.19,1,04/05/2022
1295,17.83,1,04/05/2022
1296,13.8,4,04/05/2022
1297,8.68,4,04/05/2022
1298,26.91,3,04/05/2022
1299,9.43,1,04/05/2022
1300,10.73,1,04/05/2022
1301,15.73,3,04/05/2022
1302,9.78,4,04/06/2022
1303,15.62,4,04/06/2022
1304,21.35,1,04/06/2022
1305,14.86,4,04/06/2022
1306,19.12,4,04/06/2022
1307,14.66,4,04/06/2022
1308,7.98,3,04/06/2022
1309,11.74,3,04/06/2022
1310,13.13,1,04/06/2022
1311,14.17,1,04/06/2022
1312,6.84,1,04/06/2022
1313,11.33,2,04/06/2022
1314,3.79,2,04/06/2022
1315,5.88,2,04/06/2022
1316,20.02,4,04/06/2022
1317,12.53,1,04/06/2022
1318,15.27,1,04/06/2022
1319,8.93,3,04/06/2022
1320,10.18,4,04/06/2022
1321,14.66,1,04/06/2022
1322,23.54,2,04/06/2022
1323,2.89,4,04/06/2022
1324,14.33,1,04/06/2022
1325,9.25,2,04/06/2022
1326,4.88,1,04/06/2022
1327,10.38,4,04/06/2022
1328,23.41,2,04/06/2022
1329,3.79,1,04/06/2022
1330,11.13,2,04/06/2022
1331,6.08,4,04/06/2022
1332,6.98,2,04/06/2022
1333,20.89,4,04/06/2022
1334,9.45,1,04/06/2022
1335,20.54,2,04/06/2022
1336,24.41,4,04/06/2022
1337,6.58,2,04/06/2022
1338,15.03,4,04/06/2022
1339,18.58,3,04/06/2022
1340,18.86,4,04/06/2022
1341,6.48,2,04/06/2022
1342,16.97,2,04/06/2022
1343,13.64,4,04/06/2022
1344,8.18,3,04/06/2022
1345,10.36,4,04/06/2022
1346,9.27,4,04/06/2022
1347,18.62,3,04/06/2022
1348,17.33,1,04/06/2022
1349,23.21,2,04/06/2022
1350,11.62,1,04/06/2022
1351,5.27,3,04/06/2022
1352,27.02,4,04/06/2022
1353,27.61,2,04/06/2022
1354,18.82,2,04/06/2022
1355,4.09,2,04/06/2022
1356,9.27,4,04/06/2022
1357,12.64,2,04/06/2022
1358,4.78,3,04/06/2022
1359,16.41,2,04/06/2022
1360,9.53,4,04/06/2022
1361,20.97,1,04/06/2022
1362,15.76,3,04/06/2022
1363,7.47,1,04/06/2022
1364,5.59,3,04/06/2022
1365,16.33,3,04/06/2022
1366,16.16,4,04/06/2022
1367,16.7,1,04/06/2022
1368,13.06,4,04/06/2022
1369,11.77,3,04/06/2022
1370,11.46,4,04/06/2022
1371,12.26,3,04/06/2022
1372,17.09,3,04/06/2022
1373,10.16,2,04/06/2022
1374,7.69,2,04/06/2022
1375,6.97,3,04/06/2022
1376,10.93,4,04/06/2022
1377,16.91,4,04/06/2022
1378,18.76,2,04/06/2022
1379,4.68,3,04/06/2022
1380,13.34,1,04/06/2022
1381,17.21,1,04/06/2022
1382,15.15,3,04/06/2022
1383,26.34,2,04/06/2022
1384,14.08,3,04/06/2022
1385,3.79,3,04/06/2022
1386,21.09,3,04/06/2022
1387,7.58,3,04/06/2022
1388,15.03,1,04/06/2022
1389,9.74,3,04/06/2022
1390,8.27,2,04/06/2022
1391,17.63,3,04/06/2022
1392,11.34,2,04/06/2022
1393,4.19,4,04/06/2022
1394,13.94,4,04/06/2022
1395,14.01,1,04/06/2022
1396,8.14,4,04/06/2022
1397,11.73,1,04/06/2022
1398,13.94,3,04/06/2022
1399,5.19,4,04/06/2022
1400,8.28,2,04/06/2022
1401,12.06,2,04/06/2022
1402,12.77,3,04/06/2022
1403,9.84,1,04/06/2022
1404,23.57,4,04/06/2022
1405,13.17,2,04/06/2022
1406,10.87,2,04/06/2022
1407,10.06,2,04/06/2022
1408,17.42,3,04/06/2022
1409,11.49,2,04/06/2022
1410,6.74,2,04/06/2022
1411,6.98,4,04/06/2022
1412,5.08,4,04/06/2022
1413,11.94,2,04/06/2022
1414,7.45,2,04/06/2022
1415,19.33,3,04/06/2022
1416,18.48,3,04/06/2022
1417,12.67,3,04/06/2022
1418,13.64,3,04/06/2022
1419,17.12,2,04/06/2022
1420,11.98,4,04/06/2022
1421,23.94,1,04/06/2022
1422,20.22,1,04/06/2022
1423,8.67,2,04/06/2022
1424,17.37,2,04/06/2022
1425,16.72,2,04/06/2022
1426,14.32,2,04/06/2022
1427,24.92,4,04/06/2022
1428,12.96,4,04/06/2022
1429,13.88,3,04/06/2022
1430,16.01,3,04/06/2022
1431,14.53,1,04/06/2022
1432,14.43,4,04/06/2022
1433,17.12,1,04/06/2022
1434,11.37,4,04/06/2022
1435,21.18,4,04/06/2022
1436,4.55,3,04/06/2022
1437,20.11,3,04/06/2022
1438,23.82,4,04/06/2022
1439,12.76,2,04/06/2022
1440,6.94,4,04/06/2022
1441,10.57,1,04/06/2022
1442,9.77,2,04/06/2022
1443,18.09,3,04/06/2022
1444,16.83,2,04/06/2022
1445,27.05,2,04/06/2022
1446,17.85,1,04/06/2022
1447,24.27,3,04/06/2022
1448,11.37,3,04/06/2022
1449,14.0,4,04/06/2022
1450,17.33,3,04/06/2022
1451,20.09,3,04/06/2022
1452,25.87,1,04/06/2022
1453,2.39,3,04/06/2022
1454,22.48,3,04/06/2022
1455,21.03,2,04/06/2022
1456,15.83,2,04/06/2022
1457,14.47,3,04/06/2022
1458,7.74,1,04/06/2022
1459,9.83,1,04/06/2022
1460,14.32,1,04/06/2022
1461,19.58,3,04/06/2022
1462,8.94,4,04/06/2022
1463,8.74,4,04/06/2022
1464,15.83,3,04/06/2022
1465,18.58,1,04/06/2022
1466,23.71,3,04/06/2022
1467,4.19,3,04/06/2022
1468,11.37,2,04/06/2022
1469,22.58,4,04/06/2022
1470,15.03,2,04/06/2022
1471,2.89,1,04/06/2022
1472,6.94,2,04/06/2022
1473,6.58,3,04/06/2022
1474,9.88,1,04/06/2022
1475,7.97,4,04/06/2022
1476,18.69,1,04/06/2022
1477,4.55,3,04/06/2022
1478,6.38,3,04/06/2022
1479,12.0,2,04/06/2022
1480,2.29,2,04/06/2022
1481,3.79,1,04/06/2022
1482,12.32,4,04/06/2022
1483,4.49,3,04/06/2022
1484,21.22,3,04/06/2022
1485,3.09,1,04/06/2022
1486,11.99,4,04/06/2022
1487,19.78,1,04/06/2022
1488,11.24,4,04/06/2022
1489,10.92,4,04/06/2022
1490,7.57,1,04/06/2022
1491,7.98,4,04/06/2022
1492,18.76,1,04/06/2022
1493,18.58,4,04/06/2022
1494,17.78,2,04/06/2022
1495,20.42,4,04/06/2022
1496,15.43,4,04/06/2022
1497,9.45,2,04/06/2022
1498,6.97,4,04/06/2022
1499,4.48,3,04/06/2022
1500,9.43,1,04/06/2022
1501,9.87,1,04/06/2022
1502,13.33,4,04/06/2022
1503,22.36,3,04/06/2022
1504,18.64,1,04/06/2022
1505,13.41,2,04/06/2022
1506,4.38,1,04/06/2022
1507,11.57,3,04/06/2022
1508,25.81,2,04/06/2022
1509,13.93,4,04/06/2022
1510,6.28,1,04/06/2022
1511,16.62,1,04/06/2022
1512,8.37,1,04/06/2022
1513,4.09,4,04/06/2022
1514,6.28,1,04/06/2022
1515,18.58,4,04/06/2022
1516,18.95,2,04/06/2022
1517,27.74,1,04/06/2022
1518,10.68,2,04/06/2022
1519,18.17,3,04/06/2022
1520,12.36,3,04/06/2022
1521,7.69,2,04/06/2022
1522,6.29,3,04/06/2022
1523,9.57,2,04/06/2022
1524,7.77,2,04/06/2022
1525,7.87,2,04/06/2022
1526,6.38,2,04/06/2022
1527,10.07,3,04/06/2022
1528,6.48,4,04/06/2022
1529,15.83,1,04/06/2022
1530,14.29,4,04/06/2022
1531,6.97,4,04/06/2022
1532,11.27,2,04/06/2022
1533,21.48,2,04/06/2022
1534,8.57,1,04/06/2022
1535,10.72,4,04/06/2022
1536,5.59,1,04/06/2022
1537,20.18,4,04/06/2022
1538,20.35,1,04/06/2022
1539,11.53,2,04/06/2022
1540,9.53,3,04/06/2022
1541,16.92,3,04/06/2022
1542,13.83,4,04/06/2022
1543,14.73,3,04/06/2022
1544,11.64,1,04/06/2022
1545,6.58,1,04/06/2022
1546,14.56,3,04/06/2022
1547,6.54,3,04/06/2022
1548,15.58,4,04/06/2022
1549,9.73,2,04/06/2022
1550,12.79,3,04/06/2022
1551,13.44,2,04/06/2022
1552,3.79,2,04/06/2022
1553,14.26,2,04/06/2022
1554,14.49,2,04/06/2022
1555,11.77,1,04/06/2022
1556,17.92,2,04/06/2022
1557,8.27,3,04/06/2022
1558,11.36,2,04/06/2022
1559,7.67,3,04/06/2022
1560,7.28,2,04/06/2022
1561,4.19,1,04/06/2022
1562,8.94,3,04/06/2022
1563,8.74,1,04/06/2022
1564,4.55,3,04/06/2022
1565,9.82,2,04/06/2022
1566,15.12,1,04/06/2022
1567,13.66,3,04/06/2022
1568,15.67,3,04/06/2022
1569,20.42,4,04/06/2022
1570,20.02,4,04/06/2022
1571,4.09,4,04/06/2022
1572,23.91,4,04/06/2022
1573,9.97,4,04/06/2022
1574,33.82,4,04/06/2022
1575,11.98,1,04/06/2022
1576,10.37,4,04/06/2022
1577,17.83,2,04/06/2022
1578,3.09,3,04/07/2022
1579,25.32,1,04/07/2022
1580,11.67,2,04/07/2022
1581,18.68,1,04/07/2022
1582,20.28,2,04/07/2022
1583,17.76,1,04/07/2022
1584,4.19,2,04/07/2022
1585,24.91,3,04/07/2022
1586,21.95,4,04/07/2022
1587,20.49,3,04/07/2022
1588,26.51,2,04/07/2022
1589,22.41,1,04/07/2022
1590,6.18,3,04/07/2022
1591,23.25,2,04/07/2022
1592,6.58,1,04/07/2022
1593,9.54,3,04/07/2022
1594,20.12,1,04/07/2022
1595,14.12,1,04/07/2022
1596,4.88,1,04/07/2022
1597,16.59,1,04/07/2022
1598,12.92,3,04/07/2022
1599,10.93,3,04/07/2022
1600,20.37,4,04/07/2022
1601,14.86,1,04/07/2022
1602,18.35,2,04/07/2022
1603,6.08,1,04/07/2022
1604,27.46,3,04/07/2022
1605,20.12,4,04/07/2022
1606,11.64,2,04/07/2022
1607,6.29,2,04/07/2022
1608,16.72,2,04/07/2022
1609,18.07,4,04/07/2022
1610,24.16,4,04/07/2022
1611,5.28,4,04/07/2022
1612,6.54,2,04/07/2022
1613,4.38,1,04/07/2022
1614,8.74,4,04/07/2022
1615,11.44,2,04/07/2022
1616,23.43,1,04/07/2022
1617,10.74,4,04/07/2022
1618,16.48,3,04/07/2022
1619,7.17,2,04/07/2022
1620,14.43,1,04/07/2022
1621,6.38,2,04/07/2022
1622,11.53,1,04/07/2022
1623,12.63,1,04/07/2022
1624,16.25,4,04/07/2022
1625,11.64,4,04/07/2022
1626,10.64,2,04/07/2022
1627,15.06,3,04/07/2022
1628,2.09,2,04/07/2022
1629,14.43,4,04/07/2022
1630,8.16,4,04/07/2022
1631,10.88,3,04/07/2022
1632,17.23,2,04/07/2022
1633,19.22,3,04/07/2022
1634,23.92,4,04/07/2022
1635,15.48,2,04/07/2022
1636,16.33,4,04/07/2022
1637,8.87,2,04/07/2022
1638,17.42,3,04/07/2022
1639,7.36,2,04/07/2022
1640,17.24,3,04/07/2022
1641,10.74,1,04/07/2022
1642,20.43,2,04/07/2022
1643,10.24,3,04/07/2022
1644,11.63,3,04/07/2022
1645,18.87,4,04/07/2022
1646,9.97,4,04/07/2022
1647,15.32,3,04/07/2022
1648,17.72,2,04/07/2022
1649,17.23,1,04/07/2022
1650,9.44,3,04/07/2022
1651,12.65,1,04/07/2022
1652,8.68,1,04/07/2022
1653,11.43,3,04/07/2022
1654,12.17,4,04/07/2022
1655,19.33,4,04/07/2022
1656,13.46,1,04/07/2022
1657,8.28,3,04/07/2022
1658,6.28,3,04/07/2022
1659,7.28,4,04/07/2022
1660,13.56,1,04/07/2022
1661,26.67,3,04/07/2022
1662,15.72,4,04/07/2022
1663,12.19,1,04/07/2022
1664,8.17,2,04/07/2022
1665,18.43,3,04/07/2022
1666,10.68,3,04/07/2022
1667,13.92,3,04/07/2022
1668,19.16,1,04/07/2022
1669,2.09,1,04/07/2022
1670,20.65,1,04/07/2022
1671,28.83,3,04/07/2022
1672,15.93,1,04/07/2022
1673,1.29,3,04/07/2022
1674,16.32,3,04/07/2022
1675,6.48,1,04/07/2022
1676,21.48,4,04/07/2022
1677,9.45,4,04/07/2022
1678,18.51,3,04/07/2022
1679,25.82,4,04/07/2022
1680,7.93,4,04/07/2022
1681,8.53,4,04/07/2022
1682,12.62,3,04/07/2022
1683,23.97,3,04/07/2022
1684,5.08,3,04/07/2022
1685,17.58,1,04/07/2022
1686,6.58,2,04/07/2022
1687,2.78,4,04/07/2022
1688,12.53,4,04/07/2022
1689,12.93,4,04/07/2022
1690,14.93,1,04/07/2022
1691,11.49,3,04/07/2022
1692,20.93,2,04/07/2022
1693,9.03,2,04/07/2022
1694,14.13,3,04/07/2022
1695,9.47,4,04/07/2022
1696,10.23,1,04/07/2022
1697,10.24,4,04/07/2022
1698,8.64,1,04/07/2022
1699,25.83,4,04/07/2022
1700,4.19,2,04/07/2022
1701,16.83,4,04/07/2022
1702,16.42,2,04/07/2022
1703,9.97,4,04/07/2022
1704,30.47,2,04/07/2022
1705,18.02,1,04/07/2022
1706,1.49,1,04/07/2022
1707,6.15,2,04/07/2022
1708,4.09,2,04/07/2022
1709,16.35,4,04/07/2022
1710,19.5,2,04/07/2022
1711,9.07,2,04/07/2022
1712,17.68,2,04/07/2022
1713,13.8,1,04/07/2022
1714,4.09,4,04/07/2022
1715,29.97,4,04/07/2022
1716,16.61,2,04/07/2022
1717,20.62,4,04/07/2022
1718,11.44,1,04/07/2022
1719,13.69,1,04/07/2022
1720,16.33,1,04/07/2022
1721,3.09,3,04/07/2022
1722,7.27,2,04/07/2022
1723,17.03,2,04/07/2022
1724,18.19,1,04/07/2022
1725,25.73,4,04/07/2022
1726,14.76,4,04/07/2022
1727,23.78,4,04/07/2022
1728,4.09,1,04/07/2022
1729,7.79,4,04/07/2022
1730,4.88,2,04/07/2022
1731,9.27,4,04/07/2022
1732,4.49,4,04/07/2022
1733,11.47,2,04/07/2022
1734,9.54,4,04/07/2022
1735,11.16,3,04/07/2022
1736,11.13,1,04/07/2022
1737,30.31,1,04/07/2022
1738,10.67,2,04/07/2022
1739,12.14,1,04/07/2022
1740,18.97,2,04/07/2022
1741,11.03,3,04/07/2022
1742,15.49,1,04/07/2022
1743,12.67,2,04/07/2022
1744,16.15,3,04/07/2022
1745,4.55,3,04/07/2022
1746,14.27,1,04/07/2022
1747,6.94,4,04/07/2022
1748,21.09,3,04/07/2022
1749,9.37,2,04/07/2022
1750,8.08,3,04/07/2022
1751,20.61,2,04/07/2022
1752,8.68,4,04/07/2022
1753,10.24,2,04/07/2022
1754,7.87,1,04/07/2022
1755,8.37,4,04/07/2022
1756,4.19,4,04/07/2022
1757,10.33,2,04/07/2022
1758,4.55,2,04/07/2022
1759,6.48,2,04/07/2022
1760,17.83,1,04/07/2022
1761,12.27,4,04/07/2022
1762,24.77,2,04/07/2022
1763,21.95,3,04/07/2022
1764,10.96,2,04/07/2022
1765,15.76,4,04/07/2022
1766,16.63,2,04/07/2022
1767,8.37,4,04/07/2022
1768,5.35,2,04/07/2022
1769,21.09,2,04/07/2022
1770,14.06,3,04/07/2022
1771,17.58,3,04/07/2022
1772,18.83,3,04/07/2022
1773,21.96,4,04/07/2022
1774,10.87,2,04/07/2022
1775,10.07,3,04/07/2022
1776,8.28,2,04/07/2022
1777,29.57,4,04/07/2022
1778,5.68,3,04/07/2022
1779,16.51,3,04/07/2022
1780,10.07,1,04/07/2022
1781,16.12,4,04/07/2022
1782,16.31,3,04/07/2022
1783,17.23,3,04/07/2022
1784,10.68,1,04/07/2022
1785,13.23,1,04/07/2022
1786,2.49,2,04/07/2022
1787,4.49,4,04/07/2022
1788,10.73,3,04/07/2022
1789,23.27,3,04/07/2022
1790,2.89,4,04/07/2022
1791,5.48,3,04/07/2022
1792,9.53,1,04/07/2022
1793,6.37,2,04/07/2022
1794,9.08,2,04/07/2022
1795,29.33,3,04/07/2022
1796,15.24,4,04/07/2022
1797,7.04,2,04/07/2022
1798,10.34,3,04/07/2022
1799,25.97,1,04/07/2022
1800,9.03,4,04/07/2022
1801,21.04,2,04/07/2022
1802,5.18,4,04/07/2022
1803,12.43,1,04/07/2022
1804,11.53,4,04/07/2022
1805,8.17,2,04/07/2022
1806,12.17,1,04/07/2022
1807,12.67,3,04/07/2022
1808,8.47,2,04/07/2022
